title,singers,album,download_link,directors,year,film,cast
Sab Khairiyat Hai,['Shankar Mahadevan'],13B,https://www.youtube.com/watch?v=ti0BadEvWmg,['Shankar - Ehsaan - Loy'],2009,13B,
Bade Se Shehar Mein,['Karthik'],13B,http://www.youtube.com/watch?v=3MzBrwaRK0I,['Shankar - Ehsaan - Loy'],2009,13B,
Aasma Odh Kar,"['Shankar Mahadevan', 'K.S. Chitra']",13B,https://www.youtube.com/watch?v=zorO0UVH7ZY,['Shankar - Ehsaan - Loy'],2009,13B,
Oh Sexy Mama,"['Baba Sehgal', 'Anushka Manchanda', 'Loy Mendonsa']",13B,http://www.youtube.com/watch?v=Z6eOX7VRpa0,['Shankar - Ehsaan - Loy'],2009,13B,
Aal Izz Well,"['Sonu Nigam', 'Shaan', 'Swanand Kirkire']",3 Idiots,https://www.youtube.com/watch?v=S-LltgOtFSg,['Shantanu Moitra'],2009,3 Idiots,
Zoobi Doobi,"['Sonu Nigam', 'Shreya Ghoshal']",3 Idiots,https://www.youtube.com/watch?v=yJ1uLVgv3Vg,['Shantanu Moitra'],2009,3 Idiots,
Behti Hawa Sa Tha Woh,"['Shaan', 'Shantanu Moitra']",3 Idiots,http://www.youtube.com/watch?v=XdbjtoMkerU&feature=plcp,['Shantanu Moitra'],2009,3 Idiots,
Give Me Some Sunshine,"['Suraj Jagan', 'Sharman Joshi']",3 Idiots,http://www.youtube.com/watch?v=HZu3bXWhnX4&feature=plcp,['Shantanu Moitra'],2009,3 Idiots,
Jaane Nahin Denge Tujhe,['Sonu Nigam'],3 Idiots,http://www.youtube.com/watch?v=_svykdZMvJA&feature=plcp,['Shantanu Moitra'],2009,3 Idiots,
Zoobi Doobi (Remix),"['Sonu Nigam', 'Shreya Ghoshal']",3 Idiots,http://www.youtube.com/watch?v=OaYO86BfsI4&feature=plcp,['Shantanu Moitra'],2009,3 Idiots,
Aal Izz Well (Remix),"['Sonu Nigam', 'Shaan', 'Swanand Kirkire']",3 Idiots,http://www.youtube.com/watch?v=1HpHV8sXdgY&feature=plcp,['Shantanu Moitra'],2009,3 Idiots,
Nazaara Hai,['Vishal Dadlani'],8x10 Tasveer,http://www.youtube.com/watch?v=_WILESjIqf4,['Salim - Sulaiman'],2009,8x10 Tasveer,
Haafiz Khuda,"['Mohit Chauhan', 'Tulsi Kumar']",8x10 Tasveer,http://www.youtube.com/watch?v=hgKKbkTG7AQ,['Salim - Sulaiman'],2009,8x10 Tasveer,
Aaja Maahi,"['Neeraj Shridhar', 'Tulsi Kumar']",8x10 Tasveer,http://www.youtube.com/watch?v=aiq9UYJg-lU,['Neeraj Shridhar'],2009,8x10 Tasveer,
I Got The Picture,['Bohemia'],8x10 Tasveer,https://www.youtube.com/watch?v=EnEepNZmL9k,['Bohemia'],2009,8x10 Tasveer,
Kuchh Iss Tarah,"['Mohit Chauhan', 'Tulsi Kumar']",8x10 Tasveer,https://www.youtube.com/watch?v=elJOAT8Ywow,['Salim - Sulaiman'],2009,8x10 Tasveer,
Haafiz Khuda (Remix),"['Mohit Chauhan', 'Tulsi Kumar']",8x10 Tasveer,https://www.youtube.com/watch?v=DTZ0QXdWG5A,['Salim - Sulaiman'],2009,8x10 Tasveer,
Nazaara Hai (Remix),['Vishal Dadlani'],8x10 Tasveer,https://www.youtube.com/watch?v=-6iZO4WJhCI,['Salim - Sulaiman'],2009,8x10 Tasveer,
Aaja Maahi (Remix),"['Neeraj Shridhar', 'Tulsi Kumar']",8x10 Tasveer,http://www.youtube.com/watch?v=CRSHDP5-o_0,['Neeraj Shridhar'],2009,8x10 Tasveer,
I Got The Picture (Remix),['Bohemia'],8x10 Tasveer,https://www.youtube.com/watch?v=hQZtXR8MF98,['Bohemia'],2009,8x10 Tasveer,
Kuchh Iss Tarah (Remix),"['Mohit Chauhan', 'Tulsi Kumar']",8x10 Tasveer,https://www.youtube.com/watch?v=_7BPFozCH2w,['Salim - Sulaiman'],2009,8x10 Tasveer,
Tasveer Teri (Mit Jayenge Hum),['Javed Ali'],8x10 Tasveer,https://www.youtube.com/watch?v=0hbTUGW-UJs,['Ismail Darbar'],2009,8x10 Tasveer,
Delhi Destiny,"['Raja Hasan', 'Ashu']",99,https://www.youtube.com/watch?v=6u5WdavH0nU,['Ashu'],2009,99,
Soch Mat Dobara,"['Bonnie Chakraborty', ""Earl Edgar D'Souza""]",99,https://www.youtube.com/watch?v=STipJJWKBAU,['Roshan Machado'],2009,99,
What's Up,"['KK', 'Sunidhi Chauhan']",99,https://www.youtube.com/watch?v=F05Fk2GMYjw,['Shamir Tandon'],2009,99,
Punjabi Size,"['Labh Janjua', 'KK', 'Roopa - I', 'Kalyani - III']",99,https://www.youtube.com/watch?v=AW-gSw80gUA,['Mahesh Shankar'],2009,99,
Kal Ki Tarah,"['Shaan', 'Sunidhi Chauhan']",99,https://www.youtube.com/watch?v=GjuC-u_sIJg,['Ashu'],2009,99,
99 Theme,['Bonnie Chakraborty'],99,https://www.youtube.com/watch?v=ZNvN8IT_I40,['Roshan Machado'],2009,99,
What's Up (Grooving Blues Mix),"['KK', 'Sunidhi Chauhan']",99,https://www.youtube.com/watch?v=j7nPbOx2pPo,['Shamir Tandon'],2009,99,
Delhi Destiny (Spice Mix),"['Raja Hasan', 'Ashu']",99,https://www.youtube.com/watch?v=85CSQsjYc-k,['Ashu'],2009,99,
What's Up (Dance Mix),"['Raaj Gopal Iyer', 'Sunidhi Chauhan']",99,https://www.youtube.com/watch?v=85CSQsjYc-k,['Shamir Tandon'],2009,99,
Gazab,"['Sunidhi Chauhan', 'Shaan']",Aa Dekhen Zara,http://www.youtube.com/watch?v=7fcUYPGl6A8,['Pritam'],2009,Aa Dekhen Zara,
Rock The Party,"['Sunidhi Chauhan', 'Shweta Vijay']",Aa Dekhen Zara,http://www.youtube.com/watch?v=T0hX2zgo360,['Gourav Dasgupta'],2009,Aa Dekhen Zara,
Paisa Hai Power,['Dibyendu Mukherjee'],Aa Dekhen Zara,http://www.youtube.com/watch?v=rK-OdPY6IeQ,['Gourav Dasgupta'],2009,Aa Dekhen Zara,
Aa Dekhen Zara (Lounge Mix),"['Dibyendu Mukherjee', 'Shweta Vijay']",Aa Dekhen Zara,https://www.youtube.com/watch?v=lVr9mgf23gQ,"['Gourav Dasgupta', 'R.D. Burman']",2009,Aa Dekhen Zara,
Mohabbat Aap Se,['Akriti Kakar'],Aa Dekhen Zara,http://www.youtube.com/watch?v=40c4M0RwbVc,['Pritam'],2009,Aa Dekhen Zara,
Paisa Hai Power (Club Mix),['Dibyendu Mukherjee'],Aa Dekhen Zara,https://www.youtube.com/watch?v=GPTGIh0fwKE,['Gourav Dasgupta'],2009,Aa Dekhen Zara,
Gazab (Club Mix),"['Sunidhi Chauhan', 'Shaan']",Aa Dekhen Zara,https://www.youtube.com/watch?v=yrPALAwaBxI,['Pritam'],2009,Aa Dekhen Zara,
Aa Dekhen Zara,"['Neil Nitin Mukesh', 'Sunaina - I']",Aa Dekhen Zara,http://www.youtube.com/watch?v=fpNx-Osf_9Q,"['Gourav Dasgupta', 'R.D. Burman']",2009,Aa Dekhen Zara,
Mahiya,"['Shilpa Rao', 'Clinton Cerejo']",Aagey Se Right,https://www.youtube.com/watch?v=exozccTK2ws,['Amartya Rahut'],2009,Aagey Se Right,
More Piya - Tapori,"['Deepikkaa Bhattacharya', 'Kay Kay Menon']",Aagey Se Right,https://www.youtube.com/watch?v=40JgJtuf93M,['Amartya Rahut'],2009,Aagey Se Right,
More Piya - Bar,['Deepikkaa Bhattacharya'],Aagey Se Right,https://www.youtube.com/watch?v=I0GhuR8k-D0,['Amartya Rahut'],2009,Aagey Se Right,
Jabse Hum Hue Jawaan,"['Sumedha Karmahe', 'Sumitra Iyer', 'Sharon Aamir']",Aamras,https://www.youtube.com/watch?v=toAtCQ06oUw,['Shamir Tandon'],2009,Aamras,
We Are The Teen Queens - Club Mix,"['Anushka Manchanda', 'Pratichee Mohapatra', 'Mahua Kamat']",Aamras,https://www.youtube.com/watch?v=7y3cBuy-BHU,['Shamir Tandon'],2009,Aamras,
Chhote Chhote Pairon Ke Tale,['Kailash Kher'],Aamras,https://www.youtube.com/watch?v=GzzUQ__tr40,['Tabun Sutradhar'],2009,Aamras,
Sambhali Hai Kitne Dino Se,['Shweta Pandit'],Aamras,https://www.youtube.com/watch?v=frypxoB0nNc,['Tabun Sutradhar'],2009,Aamras,
Koi Kuch Bhi Soche,['Vasundhara Das'],Aamras,https://www.youtube.com/watch?v=39PqUwl7J_s,['Tabun Sutradhar'],2009,Aamras,
Tere Bin Soona Soona Hai Jahan,['Jojo'],Aamras,https://www.youtube.com/watch?v=SfKI7JnkRGI,['Tabun Sutradhar'],2009,Aamras,
Sabse Peeche Hum Khade,['Kunal Ganjawala'],Aao Wish Karein,https://www.youtube.com/watch?v=fPcHo_obOIM,['Ankur Tewari'],2009,Aao Wish Karein,
Reh Jaane Do,['Xulfi'],Aao Wish Karein,http://www.youtube.com/watch?v=p0lXb0n2eaQ&feature=plcp,['Xulfi'],2009,Aao Wish Karein,
Tum Mere Ho,"['Kunal Ganjawala', 'Sunidhi Chauhan']",Aao Wish Karein,https://www.youtube.com/watch?v=Tn2SVaGTAh4,"['Ankur Tewari', 'Mikey McCleary']",2009,Aao Wish Karein,
Kuch Aisa,['Xulfi'],Aao Wish Karein,https://www.youtube.com/watch?v=LbNOC9F2N80,['Xulfi'],2009,Aao Wish Karein,
Sabse Peeche Kyon Khade,['Sunidhi Chauhan'],Aao Wish Karein,https://www.youtube.com/watch?v=H18ymXODIiM,"['Ankur Tewari', 'Mikey McCleary']",2009,Aao Wish Karein,
Sab Yahaan Hain,['Kunal Ganjawala'],Aao Wish Karein,http://www.youtube.com/watch?v=F3HIIHFNvV4&feature=plcp,"['Ankur Tewari', 'Mikey McCleary']",2009,Aao Wish Karein,
Sabse Peeche Hum Khade - Reprise,['Kunal Ganjawala'],Aao Wish Karein,https://www.youtube.com/watch?v=pfP6bRcSCUk,"['Ankur Tewari', 'Mikey McCleary']",2009,Aao Wish Karein,
Kuch Aisa - Sad Version,['Xulfi'],Aao Wish Karein,https://www.youtube.com/watch?v=tSQUtJFuNdI,['Xulfi'],2009,Aao Wish Karein,
Yeh Pal,['Call - The Band'],Aasma,https://www.youtube.com/watch?v=SL6xPXjMHsw,['Call - The Band'],2009,Aasma,
Man Bawra,['Rahat Fateh Ali Khan'],Aasma,https://www.youtube.com/watch?v=0zxWrH5ig2I,['Afsar - Sajid'],2009,Aasma,
Aasma - Club Mix,['Shaan'],Aasma,https://www.youtube.com/watch?v=GgWrGZEYD_0,['Afsar - Sajid'],2009,Aasma,
Aasma - Sad Version,"['Kailash Kher', 'Mahalakshmi Iyer']",Aasma,http://www.youtube.com/watch?v=q1cQsNGvtsg,['Afsar - Sajid'],2009,Aasma,
Khatti Meethi,['Manasi Scott'],Acid Factory,https://www.youtube.com/watch?v=6xQVhzZBk3U,['Manasi Scott'],2009,Acid Factory,
Raftaar,"['Anchal Datta Bhatia', 'Raaj Gopal Iyer']",Acid Factory,https://www.youtube.com/watch?v=RtTb0gNx4tI,['Shamir Tandon'],2009,Acid Factory,
Yeh Jism - Club Mix,"['Anchal Datta Bhatia', 'Raaj Gopal Iyer']",Acid Factory,http://www.youtube.com/watch?v=au0C-osPd2k,['Bappa Lahiri'],2009,Acid Factory,
Nothing Else Will Do,['Ranjit Barot'],Acid Factory,https://www.youtube.com/watch?v=BE4_IkQvPfk,['Ranjit Barot'],2009,Acid Factory,
Jai Shiv Bum Shambu,"['Runa Rizvi', 'Boony']",Agyaat,http://www.youtube.com/watch?v=4uwzx2dE-VI,['Imran - Vikram'],2009,Agyaat,
Kiss You Day And Night,"['Bhaven', 'Banjyotsna']",Agyaat,http://www.youtube.com/watch?v=nHk1LC_pxLs,['Imran - Vikram'],2009,Agyaat,
Khoobsurat,"['Vickeey B Joshi', 'Shweta Pandit']",Agyaat,http://www.youtube.com/watch?v=yUaNRaDmEso,['Bapi - Tutul'],2009,Agyaat,
Sun Sakte Ho,"['Bapi', 'Keka Ghoshal']",Agyaat,http://www.youtube.com/watch?v=CvaNmm_T5Yo,['Bapi - Tutul'],2009,Agyaat,
Jungle Jungle,"['Jankee Parekh', 'Imran']",Agyaat,http://www.youtube.com/watch?v=jSNUd1vEWM8,['Imran - Vikram'],2009,Agyaat,
Naa Koi,['Shweta Pandit'],Agyaat,http://www.youtube.com/watch?v=tvUpjsH_cME,['Bapi - Tutul'],2009,Agyaat,
Kiss Mix,"['Bhaven', 'Banjyotsna', ""Earl Edgar D'Souza"", 'Jankee Parekh']",Agyaat,http://www.youtube.com/watch?v=exhKjPjcauc,['Imran - Vikram'],2009,Agyaat,
Main Tera Dhadkan Teri,"['Sunidhi Chauhan', 'Hard Kaur', 'KK']",Ajab Prem Ki Ghazab Kahani,https://www.youtube.com/watch?v=Qj_-apsnWVY,['Pritam'],2009,Ajab Prem Ki Ghazab Kahani,
Tu Jaane Naa,['Atif Aslam'],Ajab Prem Ki Ghazab Kahani,https://www.youtube.com/watch?v=53l2DkivxJs,['Pritam'],2009,Ajab Prem Ki Ghazab Kahani,
Oh By God,"['Mika Singh', 'Sunidhi Chauhan']",Ajab Prem Ki Ghazab Kahani,http://www.youtube.com/watch?v=91luOsGNeYM,['Pritam'],2009,Ajab Prem Ki Ghazab Kahani,
Tera Hone Laga Hoon,"['Atif Aslam', 'Alisha Chinai']",Ajab Prem Ki Ghazab Kahani,https://www.youtube.com/watch?v=useznoRhrWU,['Pritam'],2009,Ajab Prem Ki Ghazab Kahani,
Prem Ki Naiyya,"['Neeraj Shridhar', ""Suzanne D'Mello""]",Ajab Prem Ki Ghazab Kahani,https://www.youtube.com/watch?v=J3Ux5TQ4oUc,['Pritam'],2009,Ajab Prem Ki Ghazab Kahani,
Aa Jao Meri Tamanna,"['Javed Ali', 'Jojo']",Ajab Prem Ki Ghazab Kahani,https://www.youtube.com/watch?v=-enLn27qpSg,['Pritam'],2009,Ajab Prem Ki Ghazab Kahani,
Follow Me,['Hard Kaur'],Ajab Prem Ki Ghazab Kahani,http://www.youtube.com/watch?v=LRLGf-lSUmw&feature=plcp,['Pritam'],2009,Ajab Prem Ki Ghazab Kahani,
Tu Jaane Naa - Remix,['Atif Aslam'],Ajab Prem Ki Ghazab Kahani,http://www.youtube.com/watch?v=XafB9UrCQAM,['Pritam'],2009,Ajab Prem Ki Ghazab Kahani,
Prem Ki Naiyya - Remix,"['Neeraj Shridhar', ""Suzanne D'Mello""]",Ajab Prem Ki Ghazab Kahani,https://www.youtube.com/watch?v=qZQnR8FrmlY,['Pritam'],2009,Ajab Prem Ki Ghazab Kahani,
Tu Jaane Naa - Unplugged,"['Kailash Kher', 'Paresh Kamath', 'Naresh Kamath']",Ajab Prem Ki Ghazab Kahani,https://www.youtube.com/watch?v=uI8ET9RuPaA,['Pritam'],2009,Ajab Prem Ki Ghazab Kahani,
Genie Rap,"['Amitabh Bachchan', 'Anushka Manchanda']",Aladin,http://www.youtube.com/watch?v=LnYR6LrJlf8,['Vishal - Shekhar'],2009,Aladin,
Tak Dhina Dhin,"['Shaan', 'Shankar Mahadevan']",Aladin,http://www.youtube.com/watch?v=95FKrShPXW4,['Vishal - Shekhar'],2009,Aladin,
Ore Sawariya,"['Amitabh Bachchan', 'Sudesh Bhosle', 'Shaan', 'Shreya Ghoshal']",Aladin,http://www.youtube.com/watch?v=Gpe269HYFks&feature=plcp,['Vishal - Shekhar'],2009,Aladin,
You May Be,"['Vishal Dadlani', 'Shekhar Ravjiani']",Aladin,http://www.youtube.com/watch?v=eSuuEmAUbz8,['Vishal - Shekhar'],2009,Aladin,
Bachke O Bachke,"['Vishal Dadlani', 'Shankar Mahadevan', 'Shaan', 'Sunidhi Chauhan']",Aladin,http://www.youtube.com/watch?v=PTcjxNZugb8&feature=plcp,['Vishal - Shekhar'],2009,Aladin,
Giri Giri,['Sanjay Dutt'],Aladin,https://www.youtube.com/watch?v=qOXzfYKbIVM,['Vishal - Shekhar'],2009,Aladin,
Genie Rap (Remix),"['Amitabh Bachchan', 'Anushka Manchanda']",Aladin,https://www.youtube.com/watch?v=938CB9FAqH8,['Vishal - Shekhar'],2009,Aladin,
Ore Sawariya (Remix),"['Amitabh Bachchan', 'Sudesh Bhosle', 'Shaan', 'Shreya Ghoshal']",Aladin,https://www.youtube.com/watch?v=9B5vOG8ImNw,['Vishal - Shekhar'],2009,Aladin,
Dil Kare,"['Suraj Jagan', 'Rupam Islam']",All The Best,http://www.youtube.com/watch?v=dpnJgq95AT4,['Pritam'],2009,All The Best,
Haan Main Jitni Martaba,['Yashita'],All The Best,http://www.youtube.com/watch?v=ZrzhnVk9X5Q,['Pritam'],2009,All The Best,
All The Best,"['Soham Chakraborty', 'Antara Mitra', 'Rana - I']",All The Best,https://www.youtube.com/watch?v=BaPiyxl8lPk,['Pritam'],2009,All The Best,
Kyon,['Clinton Cerejo'],All The Best,http://www.youtube.com/watch?v=NI_haJvrnBY,['Pritam'],2009,All The Best,
You Are My Love,"['Neeraj Shridhar', 'Alisha Chinai']",All The Best,https://www.youtube.com/watch?v=E5kvIAorjlU,['Pritam'],2009,All The Best,
Haan Main Jitni Martaba (Remix),['Yashita'],All The Best,http://www.youtube.com/watch?v=n-0LYQnr6Bg,['Pritam'],2009,All The Best,
Dil Kare (Remix),"['Suraj Jagan', 'Rupam Islam']",All The Best,http://www.youtube.com/watch?v=qM_mtjzUv4U,['Pritam'],2009,All The Best,
Aloo Chat,"['RDB', 'Nindy Kaur', 'Smooth']",Aloo Chaat,https://www.youtube.com/watch?v=TNF7qxOmN9Y,['RDB'],2009,Aloo Chaat,
Dhadke Jiya,['Xulfi'],Aloo Chaat,https://www.youtube.com/watch?v=HvpRUNYvJik,['Xulfi'],2009,Aloo Chaat,
Aloo Chat,['Kailash Kher'],Aloo Chaat,https://www.youtube.com/watch?v=sfqNh4DJupE,['Vipin Mishra'],2009,Aloo Chaat,
Boliyaan,"['RDB', 'Nindy Kaur']",Aloo Chaat,https://www.youtube.com/watch?v=uAlIEeCkYYQ,['RDB'],2009,Aloo Chaat,
Life Is A Sizzling Aloo Chat,['Kunal Ganjawala'],Aloo Chaat,https://www.youtube.com/watch?v=7jsHEseRmEM,['Mehfuz Mahruf'],2009,Aloo Chaat,
Dhadke Jiya - Remix,['Xulfi'],Aloo Chaat,https://www.youtube.com/watch?v=U1nECzyVma0,['Xulfi'],2009,Aloo Chaat,
Boliyaan - 2nd Version,"['RDB', 'Nindy Kaur']",Aloo Chaat,https://www.youtube.com/watch?v=1-_7eP6_V6k,['RDB'],2009,Aloo Chaat,
Aloo Chat - Remix,['Kailash Kher'],Aloo Chaat,https://www.youtube.com/watch?v=gPXusDNPm50,['RDB'],2009,Aloo Chaat,
Ek Safar Hai Zindagi,['Hariharan'],Aseema,https://www.youtube.com/watch?v=oo7L2zkTSgU,['Shamir Tandon'],2009,Aseema,
Jeene Ki Aasha Jaagi Hai,['Hariharan'],Aseema,https://www.youtube.com/watch?v=Ken1AIPdUvU,['Shamir Tandon'],2009,Aseema,
Maula Yeh Bataa,['Anand Raj Anand'],Baabarr,http://www.youtube.com/watch?v=J8PM-q38IkI,['Anand Raj Anand'],2009,Baabarr,
Baje Raat Ke Barah,['Sunidhi Chauhan'],Baabarr,http://www.youtube.com/watch?v=wYZ-H7fccCQ,['Anand Raj Anand'],2009,Baabarr,
Nam Myoho Renge Kyoh,['Sunidhi Chauhan'],Bad Luck Govind,http://www.youtube.com/watch?v=X1iFKFuCAao,['Abu Malik'],2009,Bad Luck Govind,
Kismat Bole Toh,['Kunal Ganjawala'],Bad Luck Govind,http://www.youtube.com/watch?v=uddwl9u6STw,['Abu Malik'],2009,Bad Luck Govind,
Gorakh Dhanda,['Labh Janjua'],Bad Luck Govind,http://www.youtube.com/watch?v=rARu0xQx53c,['Abu Malik'],2009,Bad Luck Govind,
Kate Naahi Raat,['Ustad Sultan Khan'],Bhoomi,https://www.youtube.com/watch?v=SAWvlqsUzNM,['Ustad Sultan Khan'],2009,,
Marjaani,"['Sukhwinder Singh', 'Sunidhi Chauhan']",Billu,http://www.youtube.com/watch?v=RDIRaFGr19s&feature=plcp,['Pritam'],2009,Billu,
Love Mera Hit Hit,"['Neeraj Shridhar', 'Tulsi Kumar']",Billu,http://www.youtube.com/watch?v=zG1CLCBNhpo&feature=plcp,['Pritam'],2009,Billu,
You Get Me Rockin' And Reeling,['Neeraj Shridhar'],Billu,http://www.youtube.com/watch?v=X3EHmMbEJbM&feature=plcp,['Pritam'],2009,Billu,
Ae Aa O,"['Rana Mazumder', 'Suraj Jagan', 'KK']",Billu,http://www.youtube.com/watch?v=vFxcDHhuu5E&feature=plcp,['Pritam'],2009,Billu,
Jaoon Kahan,['Rahat Fateh Ali Khan'],Billu,http://www.youtube.com/watch?v=wRHM51m3hQQ&feature=plcp,['Pritam'],2009,Billu,
Billoo Bhayankar,"['Ajay Jhingran', 'Raghuvir Yadav', 'Kalpana Chauhan']",Billu,http://www.youtube.com/watch?v=iW5NuD8-0q8&feature=plcp,['Pritam'],2009,Billu,
Khudaya Khair,"['Soham Chakraborty', 'Akriti Kakar', 'Monali Thakur']",Billu,https://www.youtube.com/watch?v=Kt1tzMHYJ6M,['Pritam'],2009,Billu,
You Get Me Rockin' And Reeling (Video Edit),"['Neeraj Shridhar', 'Dominique Cerejo']",Billu,https://www.youtube.com/watch?v=j9a09ACluUw,['Pritam'],2009,Billu,
Love Mera Hit Hit - House Mix,"['Neeraj Shridhar', 'Tulsi Kumar']",Billu,https://www.youtube.com/watch?v=8TFdQjIXPq8,['Pritam'],2009,Billu,
Khudaya Khair - Reprise,['Abhijeet'],Billu,https://www.youtube.com/watch?v=2Z3OjNCtF8g,['Pritam'],2009,Billu,
You Get Me Rockin' And Reeling - Remix,['Neeraj Shridhar'],Billu,https://www.youtube.com/watch?v=KBOwQkGrqOk,['Pritam'],2009,Billu,
Ae Aa O - Remix,"['Rana Mazumder', 'Suraj Jagan', 'KK']",Billu,http://www.youtube.com/watch?v=9xiVBMVCGnw&feature=plcp,['Pritam'],2009,Billu,
Marjaani - Electro House,"['Sukhwinder Singh', 'Sunidhi Chauhan']",Billu,https://www.youtube.com/watch?v=Nh1Hj4DWoak,['Pritam'],2009,Billu,
Love Mera Hit Hit - Zero DB Mix,"['Neeraj Shridhar', 'Tulsi Kumar']",Billu,https://www.youtube.com/watch?v=dorNg2B03gA,['Pritam'],2009,Billu,
Chiggy Wiggy,"['Kylie Minogue', 'Sonu Nigam']",Blue,http://www.youtube.com/watch?v=l-So1dzhhLw&feature=plcp,['A.R. Rahman'],2009,Blue,
Aaj Dil Gustakh Hai,"['Sukhwinder Singh', 'Shreya Ghoshal']",Blue,http://www.youtube.com/watch?v=e0VbC27HO2s,['A.R. Rahman'],2009,Blue,
Fiqrana Hoke Hum Jiye,"['Vijay Prakash', 'Shreya Ghoshal']",Blue,http://www.youtube.com/watch?v=Rbx4OkRpttQ&feature=plcp,['A.R. Rahman'],2009,Blue,
Bhoola Tujhe Kaise Kahan,['Rashid Ali'],Blue,http://www.youtube.com/watch?v=UAiu6Wm2S38&feature=plcp,['A.R. Rahman'],2009,Blue,
Blue Theme,"['Blaaze', 'Raqueeb Alam', 'Sonu Kakkar', 'Jaspreet Singh']",Blue,https://www.youtube.com/watch?v=alR-jUwUYX4,['A.R. Rahman'],2009,Blue,
Rehnuma Hai Tera Samandar (Ho Fida Khatam Fana),"['Sonu Nigam', 'Shreya Ghoshal']",Blue,https://www.youtube.com/watch?v=RtchaltKzcw,['A.R. Rahman'],2009,Blue,
Yaar Mila Tha,"['Udit Narayan', 'Madhushree']",Blue,https://www.youtube.com/watch?v=ZLuRCh6faDc,['A.R. Rahman'],2009,Blue,
Tere Ishq Mein,['Sunidhi Chauhan'],Bolo Raam,https://www.youtube.com/watch?v=qdhj8H2qx6s,['Sachin Gupta'],2009,Bolo Raam,
Maa Tere Jaisa,['Sukhwinder Singh'],Bolo Raam,https://www.youtube.com/watch?v=dCdjMp43ThE,['Sachin Gupta'],2009,Bolo Raam,
Do Dil Hain Jawan,"['Soham Chakraborty', 'Monali Thakur']",Bolo Raam,https://www.youtube.com/watch?v=3zrBEW7RGUM,['Sachin Gupta'],2009,Bolo Raam,
Tere Ishq Mein - Remix,"['Sunidhi Chauhan', 'Mahinder Singh Mahi']",Bolo Raam,https://www.youtube.com/watch?v=2jJQ8tlXhtY,['Sachin Gupta'],2009,Bolo Raam,
Maa Tere Jaisa - Remix,['Sukhwinder Singh'],Bolo Raam,https://www.youtube.com/watch?v=g862xU1towY,['Sachin Gupta'],2009,Bolo Raam,
Chaandan Mein (Aaoji),['Kailash Kher'],Chaandan Mein,https://www.youtube.com/watch?v=BiY6kdBpLPQ,"['Kailash Kher', 'Naresh Kamath', 'Paresh Kamath']",2009,,
Aplam Chaplam,"['Sunidhi Chauhan', 'Joi Barua']",Chal Chala Chal,http://www.youtube.com/watch?v=A4KA4VwdmEI,['Anu Malik'],2009,Chal Chala Chal,
Nacho,"['Shaan', 'Anu Malik', 'Joi Barua']",Chal Chala Chal,https://www.youtube.com/watch?v=VZ2wEz2pW6Q,['Anu Malik'],2009,Chal Chala Chal,
